node_index,node_id,node_type,node_name,node_source
31725,13760,disease,congenital ichthyosis-intellectual disability-spastic quadriplegia syndrome,MONDO
107420,70154,biological_process,mitochondrial lysyl-tRNA aminoacylation,GO
55792,5775,cellular_component,vacuolar lumen,GO
111728,1902206,biological_process,negative regulation of interleukin-2-mediated signaling pathway,GO
115430,8676,molecular_function,3-deoxy-8-phosphooctulonate synthase activity,GO
56357,31978,cellular_component,plastid thylakoid lumen,GO
39036,16903,disease,partial deletion of the long arm of chromosome 4,MONDO
120814,8889,molecular_function,glycerophosphodiester phosphodiesterase activity,GO
126232,97431,cellular_component,mitotic spindle pole,GO
119752,97023,molecular_function,fructose 6-phosphate aldolase activity,GO
75916,3000903,anatomy,tibial crest,UBERON
1656,9119,Protein,KRT75,NCBI
116121,102635,molecular_function,11-deoxycorticosterone reductase activity,GO
57701,102724631,Protein,POTEB3,NCBI
92536,33409,Phenotype,Elevated urinary 2-hydroxybutyric acid,HPO
68659,7689,anatomy,thyroid diverticulum,UBERON
75180,2002087,anatomy,pectoral axillary process,UBERON
88506,11058,Phenotype,Generalized periodontitis,HPO
97090,5562_12910_13068,disease,age-related hearing impairment,MONDO_grouped
22006,23169,Protein,SLC35D1,NCBI
37382,2355,disease,glottis carcinoma,MONDO
97162,5799,disease,hookworm infectious disease,MONDO
107789,97715,biological_process,cellular response to viscosity,GO
128891,R-HSA-69478,pathway,G2/M DNA replication checkpoint,REACTOME
71146,13479,anatomy,lung endothelium,UBERON
4051,6102,Protein,RP2,NCBI
1807,1605,Protein,DAG1,NCBI
28721,12128_13463_19443,disease,dextro-looped transposition of the great arteries,MONDO_grouped
24456,7727,Phenotype,Opacification of the corneal epithelium,HPO
16558,DB05889,drug,Inotuzumab ozogamicin,DrugBank
123261,2001064,molecular_function,cellooligosaccharide binding,GO
31204,9946,disease,hemolytic anemia due to pyrimidine 5' nucleotidase deficiency,MONDO
66951,4952,anatomy,submucosa of bronchiole,UBERON
119425,50172,molecular_function,phenylalanine 2-monooxygenase activity,GO
116523,102331,molecular_function,heptadecanoyl-[acp] elongase/decarboxylase activity,GO
118363,4833,molecular_function,"tryptophan 2,3-dioxygenase activity",GO
60269,280659,Protein,SSX8P,NCBI
88418,10808,Phenotype,Protruding tongue,HPO
123089,35615,molecular_function,clathrin adaptor activity,GO
67858,6218,anatomy,common atrial chamber,UBERON
92632,33532,Phenotype,Decreased cardiac output,HPO
19482,DB04594,drug,3-hydroxyglutaric acid,DrugBank
24729,9394,Phenotype,Bracket epiphyses of the 4th finger,HPO
53103,7039,biological_process,protein catabolic process in the vacuole,GO
109402,60915,biological_process,mesenchymal cell differentiation involved in lung development,GO
29625,8311,disease,progeria-short stature-pigmented nevi syndrome,MONDO
6452,3705,Protein,ITPK1,NCBI
15902,DB12872,drug,Vonicog Alfa,DrugBank
28255,8551,disease,thoracolaryngopelvic dysplasia,MONDO
51387,51968,biological_process,"positive regulation of synaptic transmission, glutamatergic",GO
6865,56061,Protein,UBFD1,NCBI
24028,1053,Phenotype,Hypopigmented skin patches,HPO
79991,100271722,Protein,LINC00899,NCBI
33101,9049,disease,Cushing syndrome due to macronodular adrenal hyperplasia,MONDO
35996,1849,disease,chronic orbital inflammation,MONDO
71185,13524,anatomy,median vaginal canal,UBERON
36569,21220,disease,eye neoplasm,MONDO
67791,6108,anatomy,corticomedial nuclear complex,UBERON
29799,60507,disease,retinal dystrophy with or without macular staphyloma,MONDO
98429,18001,disease,inverse Klippel-Trenaunay syndrome,MONDO
57631,729991,Protein,BORCS8,NCBI
33516,18656,disease,tremor-ataxia-central hypomyelination syndrome,MONDO
100721,1905723,biological_process,negative regulation of trypanothione biosynthetic process,GO
54486,46912,molecular_function,"acyltransferase, acyl groups converted into alkyl on transfer",GO
41705,1901013,biological_process,3alpha(S)-strictosidine metabolic process,GO
114885,72515,biological_process,trehalose transport in response to desiccation,GO
97120,5679,disease,bovine virus diarrhea-mucosal disease,MONDO
109571,60098,biological_process,"membrane reorganization involved in phagocytosis, engulfment",GO
16386,DB06898,drug,"4-(2-amino-1-methyl-1H-imidazo[4,5-b]pyridin-6-yl)phenol",DrugBank
51559,31065,biological_process,positive regulation of histone deacetylation,GO
30297,10613,disease,inborn glycerol kinase deficiency,MONDO
68673,7714,anatomy,cervical subsegment of spinal cord,UBERON
71800,15049,anatomy,carpus endochondral element,UBERON
64214,1772,anatomy,corneal epithelium,UBERON
65281,2881,anatomy,sublingual nucleus,UBERON
108716,1901860,biological_process,positive regulation of mitochondrial DNA metabolic process,GO
33560,3282,disease,ovarian cyst (disease),MONDO
116975,19156,molecular_function,isoamylase activity,GO
49148,1902337,biological_process,regulation of apoptotic process involved in morphogenesis,GO
129046,R-HSA-8951911,pathway,RUNX3 regulates RUNX1-mediated transcription,REACTOME
15199,DB06204,drug,Tapentadol,DrugBank
64520,2081,anatomy,cardiac atrium,UBERON
39065,5049,disease,intracranial hemorrhage,MONDO
48780,48437,biological_process,floral organ development,GO
66422,4328,anatomy,proximal phalanx of manual digit 2,UBERON
102683,1905093,biological_process,cellular response to diosgenin,GO
98907,20800,disease,demyelinating disease of central nervous system,MONDO
107464,48749,biological_process,compound eye development,GO
48349,42206,biological_process,halogenated hydrocarbon catabolic process,GO
68267,6836,anatomy,medial tibial tarsal bone,UBERON
13109,5463,Protein,POU6F1,NCBI
41726,1900893,biological_process,regulation of tridecane metabolic process,GO
116329,47559,molecular_function,3-dehydro-L-gulonate 2-dehydrogenase activity,GO
99976,100051,disease,idiopathic mast cell activation syndrome,MONDO
56007,1902710,cellular_component,GABA receptor complex,GO
118117,47594,molecular_function,6-beta-hydroxyhyoscyamine epoxidase activity,GO
81090,285189,Protein,PLGLA,NCBI
102135,1901452,biological_process,negative regulation of response to benzene,GO
44326,46065,biological_process,dCTP metabolic process,GO
53996,50492,molecular_function,glycerol-1-phosphate dehydrogenase [NAD(P)+] activity,GO
109408,1905615,biological_process,positive regulation of developmental vegetative growth,GO
103546,3409,biological_process,optic cup structural organization,GO
92236,33023,Phenotype,Chronic absent circulating IgE,HPO
70532,11785,anatomy,ramus of feather barb,UBERON
92856,40155,Phenotype,Elevated urinary 3-hydroxybutyric acid,HPO
53187,6284,biological_process,base-excision repair,GO
110008,1904436,biological_process,negative regulation of transferrin receptor binding,GO
4939,8444,Protein,DYRK3,NCBI
63547,1096,anatomy,wall of esophagus,UBERON
115643,47085,molecular_function,hydroxyphenylacetonitrile 2-monooxygenase activity,GO
8092,6574,Protein,SLC20A1,NCBI
72382,18152,anatomy,pars flaccida of tympanic membrane,UBERON
106940,46009,biological_process,"positive regulation of female receptivity, post-mating",GO
122943,31995,molecular_function,insulin-like growth factor II binding,GO
116211,102960,molecular_function,momilactone-A synthase activity,GO
4790,79019,Protein,CENPM,NCBI
83441,100133121,Protein,FAM27B,NCBI
118458,18448,molecular_function,hydroxymethylmethylsilanediol oxidase activity,GO
57967,7618,Protein,ZNF726P1,NCBI
63016,R-HSA-9645723,pathway,Diseases of programmed cell death,REACTOME
48936,2101,biological_process,tRNA wobble cytosine modification,GO
70997,13124,anatomy,left posterior cardinal vein,UBERON
120470,47131,molecular_function,"saccharopine dehydrogenase (NAD+, L-glutamate-forming) activity",GO
41502,38086,biological_process,VEGF-activated platelet-derived growth factor receptor signaling pathway,GO
2623,27309,Protein,ZNF330,NCBI
10666,3487,Protein,IGFBP4,NCBI
118989,30370,molecular_function,intercellular adhesion molecule-3 receptor binding,GO
54402,71917,molecular_function,triose-phosphate transmembrane transporter activity,GO
114773,75713,biological_process,establishment of integrated proviral latency,GO
31613,8789,disease,"anemia, nonspherocytic hemolytic, associated with abnormality of red cell membrane",MONDO
63476,1008,anatomy,renal system,UBERON
50014,51230,biological_process,spindle disassembly,GO
41299,2000523,biological_process,regulation of T cell costimulation,GO
10513,6533,Protein,SLC6A6,NCBI
45424,90033,biological_process,positive regulation of filamentous growth,GO
120043,47822,molecular_function,hypotaurine dehydrogenase activity,GO
89992,25350,Phenotype,Giant conjunctival papillae,HPO
13723,282617,Protein,IFNL3,NCBI
31834,32798,disease,"ichthyotic keratoderma, spasticity, hypomyelination, and dysmorphic facial features",MONDO
11232,51804,Protein,SIX4,NCBI
25298,10937,Phenotype,Abnormality of the nasal skeleton,HPO
49216,6546,biological_process,glycine catabolic process,GO
122728,46970,molecular_function,NAD-dependent histone deacetylase activity (H4-K16 specific),GO
104172,51542,biological_process,elastin biosynthetic process,GO
12514,170622,Protein,COMMD6,NCBI
91223,31578,Phenotype,Tessier number 6 facial cleft,HPO
46489,33304,biological_process,chlorophyll a metabolic process,GO
19030,DB11760,drug,Talazoparib,DrugBank
29232,33546,disease,"neurodegeneration, infantile-onset, biotin-responsive",MONDO
55132,15271,molecular_function,outward rectifier potassium channel activity,GO
84950,1734,Phenotype,Annular pancreas,HPO
101268,52644,biological_process,chlorophyllide a metabolic process,GO
55983,70382,cellular_component,exocytic vesicle,GO
51818,409,biological_process,regulation of transcription by galactose,GO
68651,7657,anatomy,anular ligament of radius,UBERON
30005,7421,disease,deafness-ear malformation-facial palsy syndrome,MONDO
26754,41118,Phenotype,Fractured upper limb segment,HPO
52829,19257,biological_process,4-nitrotoluene metabolic process,GO
24506,30466,Phenotype,Abnormal full-field electroretinogram,HPO
54384,45290,molecular_function,D-arabinose 1-dehydrogenase [NAD(P)+] activity,GO
127457,C007738,exposure,fluoranthene,CTD
47824,1905389,biological_process,response to leukotriene B4,GO
62492,R-HSA-168273,pathway,Influenza Viral RNA Transcription and Replication,REACTOME
18154,DB03096,drug,2-Morpholinoethylamine,DrugBank
87925,9622,Phenotype,Distally placed thumb,HPO
14221,DB00717,drug,Norethisterone,DrugBank
60944,677805,Protein,SNORA18,NCBI
19737,DB06848,drug,"1-(1'-{[3-(methylsulfanyl)-2-benzothiophen-1-yl]carbonyl}spiro[1-benzofuran-3,4'-piperidin]-5-yl)methanamine",DrugBank
112165,51465,biological_process,negative regulation of corticotropin-releasing hormone secretion,GO
50508,72234,biological_process,metanephric nephron tubule development,GO
644,5523,Protein,PPP2R3A,NCBI
16522,DB00093,drug,Felypressin,DrugBank
4116,5671,Protein,PSG3,NCBI
69027,8860,anatomy,intermediate gastric gland,UBERON
115866,18667,molecular_function,cyclohexanone monooxygenase activity,GO
42203,1900145,biological_process,regulation of nodal signaling pathway involved in determination of left/right asymmetry,GO
129182,R-HSA-9037628,pathway,Rhesus blood group biosynthesis,REACTOME
60460,340745,Protein,LRIT2,NCBI
118193,50605,molecular_function,superoxide reductase activity,GO
7298,9013,Protein,TAF1C,NCBI
71514,14558,anatomy,CA2 stratum lacunosum moleculare,UBERON
18994,DB06917,drug,(4-fluorophenyl)(pyridin-4-yl)methanone,DrugBank
124601,97547,cellular_component,synaptic vesicle protein transport vesicle,GO
94483,30855,Phenotype,Anterior staphyloma,HPO
115610,34004,molecular_function,germacradienol synthase activity,GO
104659,90373,biological_process,negative regulation of glycerol transport,GO
85613,3736,Phenotype,Autophagic vacuoles,HPO
26025,31606,Phenotype,Retinal cotton wool spot,HPO
74330,2000712,anatomy,internal yolk syncytial layer,UBERON
99943,54869,disease,nondystrophic myotonia,MONDO
31581,12270,disease,Tukel syndrome,MONDO
54532,140318,molecular_function,protein transporter activity,GO
125812,90733,cellular_component,tenascin complex,GO
32755,43143,disease,microphthalmia microtia fetal akinesia,MONDO
54923,984,molecular_function,bacterial-type RNA polymerase transcription regulatory region sequence-specific DNA binding,GO
63261,303,anatomy,adductor longus,UBERON
42168,45910,biological_process,negative regulation of DNA recombination,GO
104248,1905157,biological_process,positive regulation of photosynthesis,GO
23026,10993,Phenotype,Abnormality of the cerebral subcortex,HPO
69508,9918,anatomy,retrotrapezoid nucleus,UBERON
47678,2483,biological_process,antigen processing and presentation of endogenous peptide antigen,GO
62433,R-HSA-1614558,pathway,Degradation of cysteine and homocysteine,REACTOME
64573,2137,anatomy,aortic valve,UBERON
72348,18104,anatomy,parafoveal part of retina,UBERON
97143,5755,disease,equine infectious anemia,MONDO
66460,4376,anatomy,fin bone,UBERON
89381,12522,Phenotype,Spider hemangioma,HPO
69311,9586,anatomy,mesenchyme of interdigital region between manual digits 1 and 2,UBERON
29821,8141,disease,"ossicular malformations, familial",MONDO
104933,19547,biological_process,arginine catabolic process to ornithine,GO
5175,7568,Protein,ZNF20,NCBI
93353,100409,Phenotype,Complete duplication of the distal phalanx of the 5th toe,HPO
14943,DB00367,drug,Levonorgestrel,DrugBank
55888,31966,cellular_component,mitochondrial membrane,GO
72326,17651,anatomy,salivary gland primordium,UBERON
20251,DB01415,drug,Ceftibuten,DrugBank
74531,2001140,anatomy,dorsal tooth row,UBERON
45294,1903969,biological_process,regulation of response to macrophage colony-stimulating factor,GO
91159,31490,Phenotype,Hemangioma of the lip,HPO
43867,34094,biological_process,regulation of maintenance of meiotic sister chromatid cohesion,GO
90588,30643,Phenotype,Vitelliform-like retinal lesions,HPO
57877,84284,Protein,NTPCR,NCBI
93497,100663,Phenotype,Synotia,HPO
85697,3927,Phenotype,Cortical irregularity of humeral diaphysis,HPO
58630,729993,Protein,SHISA9,NCBI
67133,5181,anatomy,thoracic segment organ,UBERON
9624,54577,Protein,UGT1A7,NCBI
58501,28467,Protein,IGHV1-24,NCBI
38430,20732,disease,progeria,MONDO
8230,4900,Protein,NRGN,NCBI
77500,54143,Protein,LINC00308,NCBI
19901,DB08629,drug,"N1-(2-AMINO-4-METHYLPENTYL)OCTAHYDRO-PYRROLO[1,2-A] PYRIMIDINE",DrugBank
13523,392307,Protein,FAM221B,NCBI
60341,50624,Protein,CUZD1,NCBI
78299,28728,Protein,TRAJ27,NCBI
34085,285704,Protein,RGMB,NCBI
82098,28922,Protein,IGKV2-26,NCBI
115184,62153,molecular_function,C5-methylcytidine-containing RNA binding,GO
32045,7376,disease,fleck corneal dystrophy,MONDO
104906,39686,biological_process,bidirectional double-stranded viral DNA replication,GO
45771,70480,biological_process,exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-independent decay,GO
103999,1904787,biological_process,positive regulation of asymmetric protein localization involved in cell fate determination,GO
16414,DB11478,drug,Zeranol,DrugBank
10765,55681,Protein,SCYL2,NCBI
96398,3806,disease,thyroid hyalinizing trabecular adenoma,MONDO
22532,1034,Phenotype,Hypermelanotic macule,HPO
108194,1990927,biological_process,calcium ion regulated lysosome exocytosis,GO
14149,DB00294,drug,Etonogestrel,DrugBank
18035,DB04275,drug,N-acetylserotonin,DrugBank
26352,200043,Phenotype,Verrucae,HPO
67312,5394,anatomy,cortical layer V,UBERON
96095,3035,disease,ovarian angiosarcoma,MONDO
91515,32023,Phenotype,Eosinophilic gallbladder infiltration,HPO
28128,11592_7589_33123_13218_14652_11151_19516,disease,exudative vitreoretinopathy,MONDO_grouped
28172,14538_12262_11181_21083_7614,disease,congenital fibrosis of extraocular muscles,MONDO_grouped
